EVENT_NAME,PATHOGEN,REFERENCE,DATE_LOW,DATE_HIGH,DATE_REPORT,DATE_TYPE,SPATIAL_RESOLUTION,AL0_CODE,AL0_NAME,AL1_CODE,AL1_NAME,AL2_NAME,AL3_NAME,LOCALITY_NAME,LOCATION_TYPE,CONFIRM_STATUS,OUTCOME,CUMULATIVE_FLAG,VALUE
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-GS,Gansu,,,,Clinical care sought,TOTAL,CASE,TRUE,35
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-GX,Guangxi,,,,Clinical care sought,CONFIRMED,CASE,TRUE,100
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-GX,Guangxi,,,,Clinical care sought,TOTAL,CASE,TRUE,100
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-GZ,Guizhou,,,,Clinical care sought,CONFIRMED,CASE,TRUE,29
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-GZ,Guizhou,,,,Clinical care sought,TOTAL,CASE,TRUE,29
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HA,Henan,,,,Clinical care sought,CONFIRMED,CASE,TRUE,422
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HA,Henan,,,,Clinical care sought,CONFIRMED,DEATH,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HA,Henan,,,,Clinical care sought,TOTAL,CASE,TRUE,422
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HA,Henan,,,,Clinical care sought,TOTAL,DEATH,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Authority notification,AL1,CN,China,CN-HB,Hubei,,,,Clinical care sought,CONFIRMED,CASE,TRUE,9074
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Authority notification,AL1,CN,China,CN-HB,Hubei,,,,Clinical care sought,CONFIRMED,DEATH,TRUE,294
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Authority notification,AL1,CN,China,CN-HB,Hubei,,,,Clinical care sought,SUSPECTED,CASE,TRUE,0
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Authority notification,AL1,CN,China,CN-HB,Hubei,,,,Clinical care sought,TOTAL,CASE,TRUE,9074
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Authority notification,AL1,CN,China,CN-HB,Hubei,,,,Clinical care sought,TOTAL,DEATH,TRUE,294
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HE,Hebei,,,,Clinical care sought,CONFIRMED,CASE,TRUE,96
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HE,Hebei,,,,Clinical care sought,CONFIRMED,DEATH,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HE,Hebei,,,,Clinical care sought,TOTAL,CASE,TRUE,96
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HE,Hebei,,,,Clinical care sought,TOTAL,DEATH,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HI,Hainan,,,,Clinical care sought,CONFIRMED,CASE,TRUE,60
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HI,Hainan,,,,Clinical care sought,CONFIRMED,DEATH,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HI,Hainan,,,,Clinical care sought,TOTAL,CASE,TRUE,60
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HI,Hainan,,,,Clinical care sought,TOTAL,DEATH,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HL,Heilongjiang,,,,Clinical care sought,CONFIRMED,CASE,TRUE,80
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HL,Heilongjiang,,,,Clinical care sought,CONFIRMED,DEATH,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HL,Heilongjiang,,,,Clinical care sought,TOTAL,CASE,TRUE,80
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HL,Heilongjiang,,,,Clinical care sought,TOTAL,DEATH,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HN,Hunan,,,,Clinical care sought,CONFIRMED,CASE,TRUE,389
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-HN,Hunan,,,,Clinical care sought,TOTAL,CASE,TRUE,389
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-JL,Jilin,,,,Clinical care sought,CONFIRMED,CASE,TRUE,17
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-JL,Jilin,,,,Clinical care sought,TOTAL,CASE,TRUE,17
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-JS,Jiangsu,,,,Clinical care sought,CONFIRMED,CASE,TRUE,202
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-JS,Jiangsu,,,,Clinical care sought,TOTAL,CASE,TRUE,202
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-JX,Jiangxi,,,,Clinical care sought,CONFIRMED,CASE,TRUE,286
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-JX,Jiangxi,,,,Clinical care sought,TOTAL,CASE,TRUE,286
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-LN,Liaoning,,,,Clinical care sought,CONFIRMED,CASE,TRUE,63
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-LN,Liaoning,,,,Clinical care sought,TOTAL,CASE,TRUE,63
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-NM,Inner Mongolia,,,,Clinical care sought,CONFIRMED,CASE,TRUE,23
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-NM,Inner Mongolia,,,,Clinical care sought,TOTAL,CASE,TRUE,23
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-NX,Ningxia,,,,Clinical care sought,CONFIRMED,CASE,TRUE,26
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-NX,Ningxia,,,,Clinical care sought,TOTAL,CASE,TRUE,26
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-QH,Qinghai,,,,Clinical care sought,CONFIRMED,CASE,TRUE,9
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-QH,Qinghai,,,,Clinical care sought,TOTAL,CASE,TRUE,9
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SC,Sichuan,,,,Clinical care sought,CONFIRMED,CASE,TRUE,207
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SC,Sichuan,,,,Clinical care sought,CONFIRMED,DEATH,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SC,Sichuan,,,,Clinical care sought,TOTAL,CASE,TRUE,207
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SC,Sichuan,,,,Clinical care sought,TOTAL,DEATH,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SD,Shandong,,,,Clinical care sought,CONFIRMED,CASE,TRUE,206
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SD,Shandong,,,,Clinical care sought,TOTAL,CASE,TRUE,206
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SH,Shanghai,,,,Clinical care sought,CONFIRMED,CASE,TRUE,169
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SH,Shanghai,,,,Clinical care sought,CONFIRMED,DEATH,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SH,Shanghai,,,,Clinical care sought,TOTAL,CASE,TRUE,169
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SH,Shanghai,,,,Clinical care sought,TOTAL,DEATH,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SN,Shaanxi,,,,Clinical care sought,CONFIRMED,CASE,TRUE,101
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SN,Shaanxi,,,,Clinical care sought,TOTAL,CASE,TRUE,101
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SX,Shanxi,,,,Clinical care sought,CONFIRMED,CASE,TRUE,47
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-SX,Shanxi,,,,Clinical care sought,TOTAL,CASE,TRUE,47
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-TJ,Tianjin,,,,Clinical care sought,CONFIRMED,CASE,TRUE,37
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-TJ,Tianjin,,,,Clinical care sought,TOTAL,CASE,TRUE,37
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-XJ,Xinjiang,,,,Clinical care sought,CONFIRMED,CASE,TRUE,18
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-XJ,Xinjiang,,,,Clinical care sought,TOTAL,CASE,TRUE,18
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-XZ,Tibet,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-XZ,Tibet,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-YN,Yunnan,,,,Clinical care sought,CONFIRMED,CASE,TRUE,91
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-YN,Yunnan,,,,Clinical care sought,TOTAL,CASE,TRUE,91
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-ZJ,Zhejiang,,,,Clinical care sought,CONFIRMED,CASE,TRUE,599
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,CN,China,CN-ZJ,Zhejiang,,,,Clinical care sought,TOTAL,CASE,TRUE,599
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,DE,Germany,DE-BY,Bavaria,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,DE,Germany,DE-BY,Bavaria,,,,Clinical care sought,CONFIRMED,CASE,TRUE,8
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,DE,Germany,DE-BY,Bavaria,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,DE,Germany,DE-BY,Bavaria,,,,Clinical care sought,TOTAL,CASE,TRUE,8
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,DE,Germany,DE-BY,Bavaria,,,,Clinical care sought,TOTAL,DEATH,FALSE,0
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL1,DE,Germany,DE-BY,Bavaria,,,,Clinical care sought,TOTAL,DEATH,TRUE,0
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-01,Hokkaido,,,,Report,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-01,Hokkaido,,,,Report,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-12,Chiba,,,,Report,CONFIRMED,CASE,TRUE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-12,Chiba,,,,Report,TOTAL,CASE,TRUE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-13,Tokyo,,,,Report,CONFIRMED,CASE,TRUE,4
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-13,Tokyo,,,,Report,TOTAL,CASE,TRUE,4
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-14,Kanagawa,,,,Report,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-14,Kanagawa,,,,Report,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-23,Aichi,,,,Report,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-23,Aichi,,,,Report,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-24,Mie,,,,Report,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-24,Mie,,,,Report,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-26,Kyoto,,,,Report,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-26,Kyoto,,,,Report,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-29,Nara,,,,Report,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-04,Report,AL1,JP,Japan,JP-29,Nara,,,,Report,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Lab test,AL1,KR,"Korea, Rep.",KR-11,Seoul,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Lab test,AL1,KR,"Korea, Rep.",KR-11,Seoul,,,,Clinical care sought,CONFIRMED,CASE,TRUE,8
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Lab test,AL1,KR,"Korea, Rep.",KR-11,Seoul,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Lab test,AL1,KR,"Korea, Rep.",KR-11,Seoul,,,,Clinical care sought,TOTAL,CASE,TRUE,8
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Report,AL1,KR,"Korea, Rep.",KR-28,Incheon,,,,Report,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Report,AL1,KR,"Korea, Rep.",KR-28,Incheon,,,,Report,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Symptom onset,AL1,PH,Philippines,PH-00,Metro Manila,,,,Clinical care sought,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Symptom onset,AL1,PH,Philippines,PH-00,Metro Manila,,,,Clinical care sought,CONFIRMED,DEATH,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Symptom onset,AL1,PH,Philippines,PH-00,Metro Manila,,,,Clinical care sought,CONFIRMED,DEATH,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Symptom onset,AL1,PH,Philippines,PH-00,Metro Manila,,,,Clinical care sought,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Symptom onset,AL1,PH,Philippines,PH-00,Metro Manila,,,,Clinical care sought,TOTAL,DEATH,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Symptom onset,AL1,PH,Philippines,PH-00,Metro Manila,,,,Clinical care sought,TOTAL,DEATH,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Report,AL1,PH,Philippines,PH-07,Central Visayas,,,,Report,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Report,AL1,PH,Philippines,PH-07,Central Visayas,,,,Report,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Report,AL1,VN,Vietnam,VN-SG,Ho Chi Minh City,,,,Report,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Report,AL1,VN,Vietnam,VN-SG,Ho Chi Minh City,,,,Report,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL2,DE,Germany,DE-BY,Bavaria,Upper Bavaria,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL2,DE,Germany,DE-BY,Bavaria,Upper Bavaria,,,Clinical care sought,CONFIRMED,CASE,TRUE,8
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL2,DE,Germany,DE-BY,Bavaria,Upper Bavaria,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL2,DE,Germany,DE-BY,Bavaria,Upper Bavaria,,,Clinical care sought,TOTAL,CASE,TRUE,8
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL2,DE,Germany,DE-BY,Bavaria,Upper Bavaria,,,Clinical care sought,TOTAL,DEATH,FALSE,0
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Authority notification,AL2,DE,Germany,DE-BY,Bavaria,Upper Bavaria,,,Clinical care sought,TOTAL,DEATH,TRUE,0
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Report,AL2,PH,Philippines,PH-07,Central Visayas,Bohol,,,Report,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-02,Report,AL2,PH,Philippines,PH-07,Central Visayas,Bohol,,,Report,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Report,AL3,DE,Germany,DE-BY,Bavaria,Upper Bavaria,Starnberg,,Report,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Report,AL3,DE,Germany,DE-BY,Bavaria,Upper Bavaria,Traunstein,,Report,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Report,AL3,DE,Germany,DE-BY,Bavaria,Upper Bavaria,Starnberg,,Report,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Report,AL3,DE,Germany,DE-BY,Bavaria,Upper Bavaria,Traunstein,,Report,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-02-01,2020-02-01,2020-02-01,Report,AL3,DE,Germany,DE-BY,Bavaria,Upper Bavaria,Starnberg,,Report,TOTAL,DEATH,TRUE,0
